,song_uri,song,artist
3897,spotify:track:6dGZ6uKzUPD0yB0YdVrRfJ,Can't Help Falling in Love,Elvis Presley
3898,spotify:track:6VeHNzriWaXTi4lWYeRSS2,It's Now or Never,Elvis Presley
3899,spotify:track:4uLgFfgeiaUycQo3xtep0D,Love Me Tender,Elvis Presley
3900,spotify:track:2V8DgRZj8v3LLnaEHwpVcO,Lonesome Tonight,Elvis Presley
3901,spotify:track:2aXNZHXdogLh3VHdCDjVmR,Blue Christmas,Elvis Presley
3902,spotify:track:3CtFxFp1add7Zq3H87B7YZ,The Girl of My Best Friend,Elvis Presley
3903,spotify:track:6X0cQYo7IfVyFfKdXBjBDk,Wooden Heart,Elvis Presley
3904,spotify:track:35kPs8WDfwMRFB1BeBtd2j,Peace in the Valley,Elvis Presley
3905,spotify:track:7A7uzQMDoWP8pEKYWC9ut1,Good Luck Charm,Elvis Presley
3906,spotify:track:2C5PrCVVthEWzAACuMrb4K,I Need You So,Elvis Presley
3907,spotify:track:0qqI56WkqQx7698kWMLOi6,Don't,Elvis Presley
3908,spotify:track:3fpFStl0Xt3s6uKbaQNVpO,Young and Beautiful,Elvis Presley
3909,spotify:track:4XElIr01QD6wJToFzGOIN2,My Wish Came True,Elvis Presley
3910,spotify:track:20lsrwhbfIxvbpFhDCscVG,I Was the One,Elvis Presley
3911,spotify:track:7D6v7HcGmjL2lWxYo6PoQ1,Any Way You Want Me (That's How I Will Be),Elvis Presley
3912,spotify:track:15eA0wDi8BrYQfjHhwCClg,Have I Told You Lately That I Love You?,Elvis Presley
3913,spotify:track:4Q82GrpUeMZup1AYSMaJjb,Playing for Keeps,Elvis Presley
3914,spotify:track:6g7jXYPPIVVbViFDIMZiko,That's When Your Heartaches Begin,Elvis Presley
3915,spotify:track:6GAeeOX6pooOyDMP3FJ9T9,Love Me,Elvis Presley
3916,spotify:track:4CpRwFoe6szU3bTQuOdvYm,Loved Me Back to Life,Céline Dion
3917,spotify:track:3HAUH8RnRih0umrSejq1Gc,Somebody Loves Somebody,Céline Dion
3918,spotify:track:06oKdBegIdgkQhZZZugM6V,Incredible (with Ne-Yo),Céline Dion
3919,spotify:track:2gv9HNTXEpWrwF3FUt6Uwm,Water and a Flame,Céline Dion
3920,spotify:track:7tACQhxBaDKhMJQxWt3dd9,Breakaway,Céline Dion
3921,spotify:track:7kEqeb493Pb0cAWaoC0CGQ,Save Your Soul,Céline Dion
3922,spotify:track:6Boj5NdvkkNhDZrIHesyjZ,Didn't Know Love,Céline Dion
3923,spotify:track:1cb1lbXSg5VwkfFWTgxdVE,Thank You,Céline Dion
3924,spotify:track:1oVMpT5iq94oJiob9DG2cI,Overjoyed (with Stevie Wonder),Céline Dion
3925,spotify:track:7lhJKbzynFCajdFa4onZIB,Thankful,Céline Dion
3926,spotify:track:5QgduPDjtkHFZKPPHEYz8I,At Seventeen,Céline Dion
3927,spotify:track:3P9imyQiVQtEJs8hGYTf5A,Always Be Your Girl,Céline Dion
3928,spotify:track:6LXeyC8oNmz4xQTlKDHTVz,Unfinished Songs,Céline Dion
3929,spotify:track:1JNuUTW0s6HCIN8nQLwoVw,How Do You Keep the Music Playing,Céline Dion
3930,spotify:track:65RD89GPmJ3coGF7EWtkpV,"Lullabye (Goodnight, My Angel)",Céline Dion
3931,spotify:track:2Atpq0Vror07d0wBY3F026,Open Arms,Céline Dion
3932,spotify:track:7jaXtTpMB4O5qlKgkwkJ1S,"Be Careful, It's My Heart",Frank Sinatra
3933,spotify:track:4D4UvV7RZRpp5S0sKbEwUE,The One I Love Belongs to Somebody Else,Frank Sinatra
3934,spotify:track:2ayYm2r3KGCXUtQGZMs9O0,Our Love Affair,Frank Sinatra
3935,spotify:track:00k0jAJ4tKHqhEOhp4qO11,Take Me,Frank Sinatra
3936,spotify:track:5CQzyhWB7UYAVAjfASXdhe,In the Blue of Evening,Frank Sinatra
3937,spotify:track:1dEjGnN1W5l7CeUggkk76c,Daybreak,Frank Sinatra
3938,spotify:track:0pPsa2qeslgNrHY5UN70xK,Stardust,Frank Sinatra
3939,spotify:track:7vn3KZnpVb7iAZs0D0Euuo,It Started All over Again,Frank Sinatra
3940,spotify:track:5UEWeD6XFBpw1PUfx3iIl9,Oh! Look at Me Now,Frank Sinatra
3941,spotify:track:0KrxlsisV6L3CcXTaJNMWN,It's Always You,Frank Sinatra
3942,spotify:track:2iFjgW5gD1qvHgFGaLQi5F,There Are Such Things,Frank Sinatra
3943,spotify:track:01NoelceMNhdiJuu0CAWHY,She's Satisfied - Live 1979,Daryl Hall & John Oates
3944,spotify:track:4P8nIwZkNSHuhRa368D2iW,Don't Blame It On Love - Live 1979,Daryl Hall & John Oates
3945,spotify:track:5syvGQsb0qvJNYyzHP9YKv,Rich Girl - Live 1979,Daryl Hall & John Oates
3946,spotify:track:4tHDpngLJEzbzh5SNl8H0x,Be What You Are - Live 1979,Daryl Hall & John Oates
3947,spotify:track:3yefbKcZyNpQ8jBZy44nAl,It's A Laugh - Live 1979,Daryl Hall & John Oates
3948,spotify:track:19AR61rao7MYDHu62psrG8,Sweet Soul Music - Live 1979,Daryl Hall & John Oates
3949,spotify:track:2PWnbP0Xdpq85c5VbLCLGI,Concentration - Live 1979,Daryl Hall & John Oates
3950,spotify:track:4F9sJ0VYOqgTCnc1VXyYTF,Wait For Me - Live 1979,Daryl Hall & John Oates
3951,spotify:track:7hZ9NEaxy7l9z5NH2xrAoI,Pleasure Beach - Live 1979,Daryl Hall & John Oates
3952,spotify:track:48wXTjWuIUEQSEadFSUT0Y,You Just Wanna Bebop - Live 1979,Daryl Hall & John Oates
3953,spotify:track:2JVwsN6viHjR9t5pCPQ4Br,Pretty Shining People,George Ezra
3954,spotify:track:0SQN1rxWySXy2K2imvcpTr,Don't Matter Now,George Ezra
3955,spotify:track:197haCqQ3ehyUC6jmTC9cj,Get Away,George Ezra
3956,spotify:track:4ofwffwvvnbSkrMSCKQDaC,Shotgun,George Ezra
3957,spotify:track:38zwkK6TtTjIW9tpYBfZ3D,Paradise,George Ezra
3958,spotify:track:22GUd9JOxhSidGguHxf3Nu,All My Love,George Ezra
3959,spotify:track:2UOytD96KzsV0PyDI9uPTu,Sugarcoat,George Ezra
3960,spotify:track:42bbDWZ8WmXTH7PkYAlGLu,Hold My Girl,George Ezra
3961,spotify:track:1bYW7P6Uk83IJU61eozUfE,Saviour (feat. First Aid Kit),George Ezra
3962,spotify:track:4JSDMODQLLa35g8PsOM26o,Only a Human,George Ezra
3963,spotify:track:3rGGGUvG6YXzNaqD1yzdzW,The Beautiful Dream,George Ezra
3964,spotify:track:4c8smavpayWzKMgLze3m7w,Find My Way (feat. Beck),Paul McCartney
3965,spotify:track:28kOGtTZzbfQ8fMmTwjRFq,The Kiss Of Venus (Dominic Fike),Paul McCartney
3966,spotify:track:3grdgfHCm4mWVJliAitsE6,Pretty Boys (feat. Khruangbin),Paul McCartney
3967,spotify:track:7KBgmR0GBrUONdh0PNnyZD,Women And Wives - St. Vincent Remix,Paul McCartney
3968,spotify:track:1qDXiACY4IrRsQ6mfTXrqA,Deep Down - Blood Orange Remix,Paul McCartney
3969,spotify:track:4ByvgSH9KPxMQqqXFR9797,Seize The Day (feat. Phoebe Bridgers),Paul McCartney
3970,spotify:track:2M1QgxbjuF9GUDohSvdkN6,Slidin' - EOB Remix,Paul McCartney
3971,spotify:track:1sXGfQ3TxrdAGeAoFGWGqD,Long Tailed Winter Bird - Damon Albarn Remix,Paul McCartney
3972,spotify:track:0nuTaK1uPw4BP4ql1n8ypr,Lavatory Lil (Josh Homme),Paul McCartney
3973,spotify:track:40lCE9TbjIe9e8ftO5JXkx,When Winter Comes - Anderson .Paak Remix,Paul McCartney
3974,spotify:track:2wNJEhEFe9IousfizPcbuQ,Deep Deep Feeling - 3D RDN Remix,Paul McCartney
3975,spotify:track:4UyU67MYpj7G2u2m84iAHR,I Thank You Baby - Mono,Donny Hathaway
3976,spotify:track:1SVSNHFXqnILXb9JYR796a,Just Another Reason - Mono,Donny Hathaway
3977,spotify:track:5kM4GtStwhlbE5l7nxcivu,"The Ghetto, Pt. 1 - Mono",Donny Hathaway
3978,spotify:track:1tgDd3ZwjOiaFFiM4A6QnX,"The Ghetto, Pt. 2 - Mono",Donny Hathaway
3979,spotify:track:5IWHkARzyzuZn6eEVsNIBC,Thank You Master (For My Soul) - Promo Edit,Donny Hathaway
3980,spotify:track:7o7KrDiKOFR0anxwryR6AH,Voices Inside (Everything Is Everything),Donny Hathaway
3981,spotify:track:4CZ8pARm2m5Ha3w4G5CSNF,Trying' Times,Donny Hathaway
3982,spotify:track:44mCqqpRD4QPn93kM2WGdE,I Believe to My Soul,Donny Hathaway
3983,spotify:track:3mXedqURIapcqLBf1PnPTR,This Christmas - Single Edit,Donny Hathaway
3984,spotify:track:4Ay0nvJWpg3u3rwZZUyfwu,A Song for You - Mono Single Version,Donny Hathaway
3985,spotify:track:41r5Hp3pC7Nk5VTesWRCxW,Magnificent Sanctuary Band - Mono,Donny Hathaway
3986,spotify:track:7sFYc00Lq4Js3zJHMntCee,Come Back Charleston Blue,Donny Hathaway
3987,spotify:track:7BfuXzZO9Jdh0UB73O8emz,Little Ghetto Boy,Donny Hathaway
3988,spotify:track:0kNnjdnktH6gQLpdCgp2qR,Valdez in the Country,Donny Hathaway
3989,spotify:track:6AGjZg0sHy2zcydXJ2HOPG,I Love You More Than You'll Ever Know - Mono,Donny Hathaway
3990,spotify:track:4SNeur5WyKRL45EcyPACJE,Lord Help Me - Mono Single Version,Donny Hathaway
3991,spotify:track:0ttkSeHgG8OKTgOHteah6Q,Come Little Children,Donny Hathaway
3992,spotify:track:3Tc6dHggtSaZqlKRhzkeub,"Love, Love, Love",Donny Hathaway
3993,spotify:track:7fG6KMsLfVo8JmCYOOg1sA,Never My Love,Donny Hathaway
3994,spotify:track:1sTu8NYNt6iOTUDc4xyRJs,A Lot of Soul,Donny Hathaway
3995,spotify:track:1wkEkqdhAXa8MkexA0p69v,Let's Groove,Donny Hathaway
3996,spotify:track:0W8xmAjTntfCB5aBFFr7WW,Latin Time,Donny Hathaway
3997,spotify:track:2eLLjjFRsytwo3x24eC1oO,Tally Rand,Donny Hathaway
3998,spotify:track:0oCUs1tUJZTs7FwUbjt4eA,Memory of Our Love,Donny Hathaway
3999,spotify:track:2gdg5VwiuGakTGx0SUc00h,Sunshine Over Showers,Donny Hathaway
4000,spotify:track:1CgOGrESsOPTnUrLSEYiJC,After the Dance Is Done,Donny Hathaway
4001,spotify:track:0Wl0TMoIzckUgv7wbHbEbw,Don't Turn Away,Donny Hathaway
4002,spotify:track:0KGdtMH6mdHevfEAN0Vl1z,Always the Same,Donny Hathaway
4003,spotify:track:5dPsip6YcmeLZkVzxclIav,Brown Eyed Lady - Instrumental,Donny Hathaway
4004,spotify:track:6DDPrEqbbk8PIphxIDngcT,The Sands of Time and Changes,Donny Hathaway
4005,spotify:track:4R232oPD9UDXh9LYoJPPwF,Zyxygy Concerto,Donny Hathaway
4006,spotify:track:5lx3Btj40FM1Xct1RU3xVC,"Voices Inside (Everything Is Everything) - Live at the Bitter End, New York City, 1971",Donny Hathaway
4007,spotify:track:6fpBVfNQ6I1z1aoQ4UcwcQ,I (Who Have Nothing),Roberta Flack
4008,spotify:track:3Vs2Lpq27QTRNqWblmiDzZ,Baby I Love You,Roberta Flack
4009,spotify:track:0xZoowCHDpWnESQv88D8il,Be Real Black for Me,Roberta Flack
4010,spotify:track:7wToQCdSR20FCBQQuNtkmV,You've Lost That Lovin' Feelin',Roberta Flack
4011,spotify:track:05nm0oC1CtrK3dTasQnFlV,"Now I'm Here - Live At The Hammersmith Odeon, London / 1975",Queen
4012,spotify:track:39rssQXzcEBYgkauXuICYX,"Ogre Battle - Live At The Hammersmith Odeon, London / 1975",Queen
4013,spotify:track:7vI8HG62GZBIDEreWTBlyq,"White Queen (As It Began) - Live At The Hammersmith Odeon, London / 1975",Queen
4014,spotify:track:6oiY3SDevCOaU4AOkoSLRW,"Bohemian Rhapsody - Live At The Hammersmith Odeon, London / 1975",Queen
4015,spotify:track:5T1JtCEHOzshKXExJHHvlb,"Killer Queen - Live At The Hammersmith Odeon, London / 1975",Queen
4016,spotify:track:1B4UkeQ5Qe6MZd0Jxfz9vL,"The March of the Black Queen - Live At The Hammersmith Odeon, London / 1975",Queen
4017,spotify:track:4q8CKKZOu23jlkNKPhDZDK,"Bohemian Rhapsody - Reprise / Live At The Hammersmith Odeon, London / 1975",Queen
4018,spotify:track:4NReSwro351GpF5CNKi4x9,"Bring Back That Leroy Brown - Live At The Hammersmith Odeon, London / 1975",Queen
4019,spotify:track:1O6MuZIAqEzBQlqojw6uWl,"Brighton Rock - Live At The Hammersmith Odeon, London / 1975",Queen
4020,spotify:track:6ooNgJrR3Yz9J5ZwmAgnJx,"Guitar Solo - Live At The Hammersmith Odeon, London / 1975",Queen
4021,spotify:track:0cDoISef239LkONBvhRqR2,"Son and Daughter - Live At The Hammersmith Odeon, London / 1975",Queen
4022,spotify:track:0XDn6Wqf5a5iCeNSebFFNE,"Keep Yourself Alive - Live At The Hammersmith Odeon, London / 1975",Queen
4023,spotify:track:7wGV8qiTq51KNVn3zEXwdH,"Liar - Live At The Hammersmith Odeon, London / 1975",Queen
4024,spotify:track:5JzUP9NmN3yrIYAjrF4INA,"In the Lap of the Gods... Revisited - Live At The Hammersmith Odeon, London / 1975",Queen
4025,spotify:track:3neKj9cDYM98NS314XgX4O,"Big Spender - Live At The Hammersmith Odeon, London / 1975",Queen
4026,spotify:track:6XbPKWQmrOFeIHVJzXOVnx,"Jailhouse Rock Medley - Live At The Hammersmith Odeon, London / 1975",Queen
4027,spotify:track:34zqiKX4EgI4nKeW3DQ2YF,"Seven Seas of Rhye - Live At The Hammersmith Odeon, London / 1975",Queen
4028,spotify:track:4xvNlW2zJ0sk8V4dGKifuK,"See What a Fool I've Been - Live At The Hammersmith Odeon, London / 1975",Queen
4029,spotify:track:1qPZbMfnVeSC7SmCKaaRMy,"God Save The Queen - Live At The Hammersmith Odeon, London / 1975",Queen
4030,spotify:track:2fnM8L5RtKxH8XtdbFzxi9,Kiss Me It's Christmas (feat. Ne-Yo),Leona Lewis
4031,spotify:track:74vlkCzE1caPC5jmwilkzc,If I Can't Have You,Leona Lewis
4032,spotify:track:4ImMxNxQj1o9iF35rDVFjE,Winter Wonderland,Hannah Kerr
4033,spotify:track:5NfPFkb65o1Nb3HLZC1tJN,Christmas Eve in Bethlehem,Hannah Kerr
4034,spotify:track:06QLMcyaxJTiZsQ314RTzk,O Come All Ye Faithful,Hannah Kerr
4035,spotify:track:6XqiqLIMpLYkQwMcTDFcfc,Emmanuel,Hannah Kerr
4036,spotify:track:4wNrccCq0XbNJ1SUlM763v,The First Noel,Hannah Kerr
4037,spotify:track:3LuJTBfA1EjnO4vvikdbQR,O Come O Come Emmanuel,Hannah Kerr
4038,spotify:track:28v1Xb9NlEBJ45T16J6isL,Breath of Heaven,Hannah Kerr
4039,spotify:track:3nO5oprF2DdnJW1DC8bFag,Silent Night,Hannah Kerr
4040,spotify:track:3pdgNalxQJ4lBeWm0pZTn0,Have Yourself a Merry Little Christmas,Hannah Kerr
4041,spotify:track:7pp8pdM0hXXApnyrtZrFcV,White Christmas,Hannah Kerr
4042,spotify:track:1bEw72sYBtcZarQ3pstrmc,Here to Stay,Hannah Kerr
4043,spotify:track:01T1AYxUNIjB1DJSCYpBM9,Holly Jolly Christmas,Hannah Kerr
4044,spotify:track:04EtMOsU95vhRTtzSXLKCj,My Kind of Christmas,Hannah Kerr
4045,spotify:track:6mdmcuICUEf27gB8AfkUmG,Forever Evergreen,Hannah Kerr
4046,spotify:track:2VRhmon5I62IJhjfPnP5eW,The Christmas Song,Hannah Kerr
4047,spotify:track:6orm74DfeOBdtjEotCnvIo,John & Yoko,John Lennon
4048,spotify:track:5oXaGzjyVaz564mqRXGTEX,Amsterdam,John Lennon
4049,spotify:track:2d4WCbzvfIZarsuOTVmCQf,Fire,Brett Eldredge
4050,spotify:track:3Cn4LTaEX4U1bg8lyLJv8c,You Can't Stop Me (feat. Thomas Rhett),Brett Eldredge
4051,spotify:track:1qC0pi9ZH47XDjvaNbg8ch,Lose My Mind,Brett Eldredge
4052,spotify:track:1XazlqB4YAtvouCmJPWXlM,Wanna Be That Song,Brett Eldredge
4053,spotify:track:6CJBd4HsltEeC9TiF3OqUO,Time Well Spent,Brett Eldredge
4054,spotify:track:7rmrdLeLBJQYjtNe8c3YJg,If You Were My Girl,Brett Eldredge
4055,spotify:track:3udnqwkBjLfvrOscdutqPe,Illinois,Brett Eldredge
4056,spotify:track:4ic3Mo69ttqsgVrA6cP2wN,Just a Taste,Brett Eldredge
4057,spotify:track:1jNNHFZmRGXZFHlil5uhei,Drunk on Your Love,Brett Eldredge
4058,spotify:track:0Z3zO5I2C5jBwBicXN5F5o,Lose It All,Brett Eldredge
4059,spotify:track:5NFhx4VdaTkuB1lAyQnvuw,Shadow,Brett Eldredge
4060,spotify:track:2df2tLNTmQABmNm72VLdYo,Going Away for a While,Brett Eldredge
4061,spotify:track:73mGMhiF1GVO49JyVHvEGc,Jingle Bells - Single Version,Bing Crosby
4062,spotify:track:2qFPVHMIglKuN08vP7D52j,Here Comes Santa Claus (Right Down Santa Claus Lane) - Single Version,Bing Crosby
4063,spotify:track:2ZB8EI7TwGK1PV64gwCiN6,Frosty The Snowman - Remastered 2006,Bing Crosby
4064,spotify:track:31mme1M9adD4ai8BDqHePx,Santa Claus Is Comin' To Town - Single Version,Bing Crosby
4065,spotify:track:0rMgLpK8M86lxg3TjeAM5t,Rudolph The Red-Nosed Reindeer - Single Version,Bing Crosby
4066,spotify:track:0kO8mqf7cSBAwS7JpmaEay,A Marshmallow World - Single Version,Bing Crosby
4067,spotify:track:0jBaERA7Uec5fWYB6Vv17C,Mele Kalikimaka - Single Version,Bing Crosby
4068,spotify:track:6soOBDYSJhsDUV16hsAPiX,Poppa Santa Claus,Bing Crosby
4069,spotify:track:17AtR2mHWKdDXCPUFydJKL,Drink Up,Train
4070,spotify:track:77hjM9bMmgfTGJXv14UFmi,Play That Song,Train
4071,spotify:track:2VUOkhK2WcNFgb4Dme7NcB,The News,Train
4072,spotify:track:5Rkz7juQf7PJgHj4y2nDYz,Lottery,Train
4073,spotify:track:1pchHwJW7A5b0xJ8anWlxI,Working Girl,Train
4074,spotify:track:3591UlMMUXW2COXdrHoNaD,Silver Dollar,Train
4075,spotify:track:3fb8bUShqvr7Vl0gkWsQPj,Valentine,Train
4076,spotify:track:1Ztd5zEfCEPsRa05waBbHu,What Good is Saturday,Train
4077,spotify:track:6Cfy5wwz2S0TpF6KhE30er,Loverman (feat. Priscilla Renea),Train
4078,spotify:track:01EvpmJCelI4Gbf4Ksp1v2,Lost and Found,Train
4079,spotify:track:3p14zOS6OEMFI1Ebw1fagi,You Better Believe,Train
4080,spotify:track:1EZ1fORoE7gMb2dU2pm5Qq,In a World Like This (Live in Japan),Backstreet Boys
4081,spotify:track:3zlmsXzUF1FHf6onGqRmv6,Show 'Em (What You're Made Of) (Live in Japan),Backstreet Boys
4082,spotify:track:2FU2YSJ2MNiRTJPJNUAVmV,Show Me The Meaning of Being Lonely (Live in Japan),Backstreet Boys
4083,spotify:track:33nCDa073HMAeUucWJ8aoz,Love Somebody (Live in Japan),Backstreet Boys
4084,spotify:track:3GYPeavU7g4JdqjvCSiTQ4,The One (Live in Japan),Backstreet Boys
4085,spotify:track:4cDSORG4drWQ2RIdTsD3kP,Breathe (Live in Japan),Backstreet Boys
4086,spotify:track:4BLYONMNeu607ypiQf38TK,Is a Bluebird Blue?,Shakin' Stevens
4087,spotify:track:0XLKMkxOjIY09XE3v8A4DS,Bad Reputation,Shakin' Stevens
4088,spotify:track:0pa7WMXJWHxigCkG18bkgW,Calling You,Shakin' Stevens
4089,spotify:track:3w2mGwAo1p49hKQkRmE2Rk,I'll Give You My Heart - Remix,Shakin' Stevens
4090,spotify:track:0Jyge8BCRxPE8y3keecn39,Woman (What Have You Done to Me),Shakin' Stevens
4091,spotify:track:0wrLaN0THUzo1Djy4aTR2b,Why Do You Treat Me This Way?,Shakin' Stevens
4092,spotify:track:7AfF5nwqGs7Q40w4QyLOc9,I Guess I Was a Fool,Shakin' Stevens
4093,spotify:track:0FICml0i9QGYEsF5NiD5pM,Without a Love,Shakin' Stevens
4094,spotify:track:66pif9bbW81gdMrFjTLE7J,Too Too Much,Shakin' Stevens
4095,spotify:track:2ywEeHg3yBQX5EYMO13oDw,Tell Me One More Time,Shakin' Stevens
4096,spotify:track:2Tb4ljkNqdzkGWF8bEP8l7,If I Can't Have You,Shakin' Stevens
4097,spotify:track:6X8vsJVGFREHDxefHYAK3r,If I Really Knew,Shakin' Stevens
4098,spotify:track:6MowG7MRVgPfGlCMsXKMJ2,Bird Set Free,Sia
4099,spotify:track:25R5Tdr4K7ENb6umHzdCXn,Alive,Sia
4100,spotify:track:1CGFyZ5fSRo0DhIJOLdHVM,One Million Bullets,Sia
4101,spotify:track:73Mfgc0HTZeNCoNrDI46sJ,Move Your Body,Sia
4102,spotify:track:1yvMUkIOTeUNtNWlWRgANS,Unstoppable,Sia
4103,spotify:track:3S4px9f4lceWdKf0gWciFu,Cheap Thrills,Sia
4104,spotify:track:4Vw3UGCAUQetVTmNdh6W5d,Reaper,Sia
4105,spotify:track:2dMmMkZ7SEqFbzTJx4DijY,House On Fire,Sia
4106,spotify:track:7LNAzNyUgpZklrVCVwg70i,Footprints,Sia
4107,spotify:track:4YUfY5mexUui2Lo9y5agMf,Sweet Design,Sia
4108,spotify:track:22iKiimk9wEJWdHlKdtFsA,Broken Glass,Sia
4109,spotify:track:3Wmti6IwvJ2aKeTm9YrZO7,Space Between,Sia
4110,spotify:track:2ONIJ40u0Attbm3miIIpNO,Cheap Thrills (feat. Sean Paul),Sia
4111,spotify:track:7xHWNBFm6ObGEQPaUxHuKO,The Greatest (feat. Kendrick Lamar),Sia
4112,spotify:track:3kikZxz3Sg6lwG72ZLssIL,Confetti,Sia
4113,spotify:track:6LUOMjoORvAkdhBYvESO46,Move Your Body - Alan Walker Remix,Sia
4114,spotify:track:5rVElqSBdfsDALQfc7z2ZQ,Midnight Decisions,Sia
4115,spotify:track:5DET60fn3RK36r6qc934tb,Jesus Wept,Sia
4116,spotify:track:6bLopGnirdrilrpdVB6Um1,The Greatest,Sia
4117,spotify:track:2KSKe7HpW9vhtLPJ24z2Hp,What A Wonderful World,Louis Armstrong
4118,spotify:track:1XarqClZ7WcrPE2je8qdby,White Christmas,Michael W. Smith
4119,spotify:track:03SzvmGNFgNwpDsmhM0Cbv,Auld Lang Syne,James Taylor
4120,spotify:track:0QI20gWxmcQojh6tQT1Dvd,O Holy Night,Frances
4121,spotify:track:6xGSxNKuos3OZhxRVKq6mI,Someday At Christmas,Jack Johnson
4122,spotify:track:2jicPDqn0WDRfUdpLiHQvG,Peppermint Winter,Owl City
4123,spotify:track:5AWGpYTIMYBnEO1qzB2GXL,This Christmas,Oh Wonder
4124,spotify:track:6WLtjTTrhf0Mz3vSHpnT40,Sleigh Ride,fun.
4125,spotify:track:1EvTzU6Fs9ZkQOtWWcxKv8,Mistletoe,Colbie Caillat
4126,spotify:track:71RrK2YIdqv4Lnm4zxUOeH,Wonderful Christmastime,The Shins
4127,spotify:track:2LJzWYpbnhtHIbLBUv4NTx,Frosty The Snowman,Ella Fitzgerald
4128,spotify:track:6PuhY4Gy38c1KRlZO2frmQ,Jingle Bells - Remastered 1999,Frank Sinatra
4129,spotify:track:73Lpuetw8n5jQr5vCxTdmm,Rudolph The Red-Nosed Reindeer,Dean Martin
4130,spotify:track:1cRRiwafTfU211akXgAbKh,"Silver And Gold - From ""Rudolph The Red-Nosed Reindeer"" Soundtrack",Burl Ives
4131,spotify:track:1NyNJBoZLXbw3dFRDCbf7p,Christmas Time Is Here - Vocal,Vince Guaraldi Trio
4132,spotify:track:7haa1OiUzkZGn3uAZrNbTm,Wonderful Woman,Chuck Berry
4133,spotify:track:5H10PQhFucQTV7mEyy9UDE,Big Boys,Chuck Berry
4134,spotify:track:7zzARiUc6cjzydq83m7KXz,You Go To My Head,Chuck Berry
4135,spotify:track:3iOV7SiVpHOyrptAc6TmSS,3/4 Time (Enchiladas),Chuck Berry
4136,spotify:track:0JsI0rD1uLNTo7cLypplgi,Darlin',Chuck Berry
4137,spotify:track:0JglaWqH9qqgPC7VHB6pQ4,Lady B. Goode,Chuck Berry
4138,spotify:track:57zpt1uwtev6ZfntbrW2EL,She Still Loves You,Chuck Berry
4139,spotify:track:1yNNaa6mZ3FyD5Plwj5W74,Jamaica Moon,Chuck Berry
4140,spotify:track:6XXdUGxYaYNzF29kXSd7jo,Dutchman,Chuck Berry
4141,spotify:track:4AxFkjSJFoBIuUfmcWRQxq,Eyes Of Man,Chuck Berry
4142,spotify:track:6wleKOJoHGaOPtJJWvJes6,Love More (By Fiona Apple),Sharon Van Etten
4143,spotify:track:4D5hwv8tQk2rI1TxdEQYnG,If I'm Not the One,*NSYNC
4144,spotify:track:2pHzhaMPC5bhGg1UFfSXSb,I'll Never Stop,*NSYNC
4145,spotify:track:1sLzdIOOLtAQbTwVJSHk26,If Only in Heaven's Eyes,*NSYNC
4146,spotify:track:0972fdX81yhwfVgwGPYm4r,Bye Bye Bye - Teddy Riley Club Remix,*NSYNC
4147,spotify:track:4w9LtJn74XQhsHD1zAHnzY,Show You Off,Dan + Shay
4148,spotify:track:2LNoMwodbEfYFaXY2loO5V,Stop Drop + Roll,Dan + Shay
4149,spotify:track:7ongSdLv28Z27WeCrzZXwB,19 You + Me,Dan + Shay
4150,spotify:track:5zXPsVuwJ4vLBcxAWzrnD6,What You Do to Me,Dan + Shay
4151,spotify:track:5xdFitc41cUXrRtR5dzwg5,Can't Say No,Dan + Shay
4152,spotify:track:1kFZQBIMd4RGiY4DhTtWXX,First Time Feeling,Dan + Shay
4153,spotify:track:4W38RXuQNuoTSwVsQA1OGC,Nothin' Like You,Dan + Shay
4154,spotify:track:5B9YE5b1j6uJVGcfvjyjbw,Somewhere Only We Know,Dan + Shay
4155,spotify:track:1OLsgmQxn3bOoc3cqyIPyE,Parking Brake,Dan + Shay
4156,spotify:track:3EcFVfHd0XJdr0M33uVZco,I Heard Goodbye,Dan + Shay
4157,spotify:track:0jYwcoxlPCDXv5MkzmzoYB,Party Girl,Dan + Shay
4158,spotify:track:4mU34hKHwdLfrk8eSPo1zZ,Close Your Eyes,Dan + Shay
4159,spotify:track:07zz0TZzJechGIT70aY0WZ,19 You + Me - Acoustic; Live,Dan + Shay
4160,spotify:track:1I6d2JaljLQs9gVuh7p7q0,Show You Off - Acoustic; Live,Dan + Shay
4161,spotify:track:2NOhRi1zhOoDRDyVjYmY4n,First Time Feeling - Acoustic; Live,Dan + Shay
4162,spotify:track:2qYSJvIc2SiUf2SuLwR6NB,"It's Been A Long, Long Time",Pentatonix
4163,spotify:track:7CxxSyJcOhLSbMLrbm2bjT,Wonderful Christmastime,Pentatonix
4164,spotify:track:2hFfoMHXNp1wurL3nEqG68,I Saw Three Ships,Pentatonix
4165,spotify:track:3C5X3TE5feQ482zwMf1tcy,Home For The Holidays,Pentatonix
4166,spotify:track:00UGEVoBck0MmVuNQcmnxj,River,Pentatonix
4167,spotify:track:7w2bKy6Ll3PS3wvb2a7uqC,Over The River (feat. Lindsey Stirling),Pentatonix
4168,spotify:track:4UcdqtJDDSYToxtsBZzkFX,The Prayer,Pentatonix
4169,spotify:track:0NmcSiRhVTjvsHTxnnBWa9,Evergreen,Pentatonix
4170,spotify:track:7dg8ikrVSTkpu8RVl2NkAc,Frosty The Snowman (feat. Alessia Cara),Pentatonix
