,song_uri,song,artist
2593,spotify:track:5MtrbJcXtmXI0MHRUT70zV,My Best Friend's Fiancee,Walker Hayes
2594,spotify:track:4fdBeNIs4TSd05bOFE6qIB,Tulips,Walker Hayes
2595,spotify:track:4w6tG9SreVCfQqiFHo612f,Wax Paper Cups,Walker Hayes
2596,spotify:track:3TJ4eziXU6dMiWPRMlYlNM,Reason To Rhyme,Walker Hayes
2597,spotify:track:1g2Z2lOrwayOzDqOc8EfbR,La Cartera,Farruko
2598,spotify:track:5AHIUlK50bxzTBbGKFymgV,GangaXtrip,Farruko
2599,spotify:track:3UW4SUehKFC6qmaTZ3OiTp,Borinquen Bella (feat. Zion & Lennox),Farruko
2600,spotify:track:2p8ZQMiOLCxRVlneSe6nOY,Pórtate Mal,Farruko
2601,spotify:track:3dVs53k9EaOufOOBvR40r9,Playa,Farruko
2602,spotify:track:7h49721ABzBNotuKaP6sx1,Calma - Alicia Remix,Pedro Capó
2603,spotify:track:3TqLIW3qd4qFYkfYsBjVN6,Delincuente,Farruko
2604,spotify:track:2205SC49FCErcdFh0rvO29,Sorpresa,Farruko
2605,spotify:track:21LOrp1KKbqqWCwcFR44o7,Tensión (feat. Zion & Lennox),Farruko
2606,spotify:track:5YdSlUuV4hAUJvv91bAKup,Resort,Farruko
2607,spotify:track:27PAwMtEfK7auYCVu8Yk1V,Roatán,Farruko
2608,spotify:track:1o3MUu93stIdTi2fWh7HUh,Cartier,Farruko
2609,spotify:track:1CS7L6I01pmR7G7vNXJMLA,Quédate,Farruko
2610,spotify:track:3GaUmZN8o8ViYoZO3IGgeo,Mucho Humo,Farruko
2611,spotify:track:385Wtt4Dsy6BS8yr7e5eT9,Dale Dembow,Farruko
2612,spotify:track:0mCso7DKXIUbVlwxT49HzH,Deidad,Farruko
2613,spotify:track:57AaVUvNTEtBLSEJrckt9r,Rompe el Suelo,Farruko
2614,spotify:track:6URNZuBKiudDhFJ5XCCLhX,Coolant - Remix,Farruko
2615,spotify:track:11PcAUzOU60EwlfYrgjpRx,Ponle,Rvssian
2616,spotify:track:7viFLxLgJbTE1L2L0AfFW4,Inolvidable,Farruko
2617,spotify:track:0REjFxlMJRQxPqWSdmXiAT,Nadie,Farruko
2618,spotify:track:3fefQTqeZ0dkOAvoJwHfkO,Calma - Remix,Pedro Capó
2619,spotify:track:2gRzl3pbDoFoHfzRsmkQhf,Jaiye Jaiye (feat. Femi Kuti),WizKid
2620,spotify:track:1xSFHuA4aLD6NBRqvDwtce,Show You the Money,WizKid
2621,spotify:track:4yFQ8dqrFKghN8uGfQoUca,In My Bed,WizKid
2622,spotify:track:4SfHC7jsjjYXbWelL6o66i,Mummy Mi,WizKid
2623,spotify:track:6cTLhp8a39TClL2iqGpPVc,Ojuelegba,WizKid
2624,spotify:track:4zSIpGL7ttI7V2CALOzp6n,Kind Love,WizKid
2625,spotify:track:26TiX8EaQFZlF5a0LfJQOz,On Top Your Matter,WizKid
2626,spotify:track:4SSkTUrIPynX8eHxY2Jdff,In Love (feat. Seyi Shay),WizKid
2627,spotify:track:7fH3v6wSnhKXycGQaNq5y5,For You (feat. Akon),WizKid
2628,spotify:track:6nocaLjFIUTOksqOjf8PPR,Dutty Whyne (feat. Banky W),WizKid
2629,spotify:track:29vuW7qf7WD75TUK8kSA4v,Ki Lo Fe,WizKid
2630,spotify:track:3Q4lz4lbc7os2zVA7mxLwT,Omalicha,WizKid
2631,spotify:track:7LiIALKspf8ntHKHXxA25o,Bombay (feat. Phyno),WizKid
2632,spotify:track:7uYiPIFQw8Y9J2hO81YzWU,One Question (feat. Yemi Sax),WizKid
2633,spotify:track:6dIOozdha6tzLkYfc7WwKk,Celebrate,WizKid
2634,spotify:track:6OmdtZ2FwFsKcm3wPf23wf,Show You the Money (Remix) [feat. Tyga],WizKid
2635,spotify:track:2NgBoy3aabfKw9Rt4Tr2nE,Murder (feat. Wale),WizKid
2636,spotify:track:2nDUGTgJDdCtt0H9MgnpTj,Joy,WizKid
2637,spotify:track:75u7OvDfLHg0574MoNQhyd,Caro (feat. Lax),WizKid
2638,spotify:track:3ZwNFFKEXCise2TMXFsyqT,Holy Water,Michael Ray
2639,spotify:track:58wnkT0TZ6WJ02AX3d5UNL,"Higher Education (feat. Kid Rock, Lee Brice, Billy Gibbons and Tim Montana)",Michael Ray
2640,spotify:track:2xfVBzOPhnT4byiTUZiz6d,Live Without You,Michael Ray
2641,spotify:track:7vIjdMvK6G3aXaXBmoL1n5,Didn't Know I Was Country,Michael Ray
2642,spotify:track:1BwXCMe8F4goPwResZJPHb,right where you left me - bonus track,Taylor Swift
2643,spotify:track:2E2BEJrIiMTRnmDnasT9vb,it’s time to go - bonus track,Taylor Swift
2644,spotify:track:69NSfHbyxtTNxVp7bgRSGT,Pop Out,Blxst
2645,spotify:track:2qeIlmokUP6K0KURNiFkTI,Movie,Blxst
2646,spotify:track:3hfHn1dCqCwMIffEw4h0CS,Might Do Well,Blxst
2647,spotify:track:4nbaiHJVToVCPodwMQJ3kh,Program,Blxst
2648,spotify:track:4RiZRDKcQcsXIu7gY4YYVQ,One of Them Ones,Blxst
2649,spotify:track:44a17F73zwzvKl10I3evWu,Accountable,Blxst
2650,spotify:track:6KR6ylktRAsLUluRewLTDN,Hate How Much,Blxst
2651,spotify:track:1s18KCHxz3j56qP2PbqQdX,She Perfect,Blxst
2652,spotify:track:0Ax9ODh1Wu0Xc1pE7KxUSA,What is It,Blxst
2653,spotify:track:1A4VD1rbMBmDVysejxdk5O,Stressful,Blxst
2654,spotify:track:4jg1NYho19JcvnFz6JI4MQ,Time Will Only Tell,Blxst
2655,spotify:track:35jakpzJ7Kf1BRTsBBSICW,Beginning to the Ending,Blxst
2656,spotify:track:6kCFt2ATuMIE5H9zVEJXei,That's What Tequila Does,Jason Aldean
2657,spotify:track:1WQ40xJSvgDmD9K7ckJwux,If I Didn't Love You,Jason Aldean
2658,spotify:track:0CHNEe23yIsfaFvqcp1T7H,This Bar Don't Work Anymore,Jason Aldean
2659,spotify:track:5ps6dhQz1Wqa6Zjs4ACPy3,"Amarillo Sky - Live from Nashville, TN",Jason Aldean
2660,spotify:track:6LEciUY1TG1rf2ss5FZEfT,"Johnny Cash - Live from Los Angeles, CA",Jason Aldean
2661,spotify:track:3BLosuSeiYmSLnnFuD6HTn,"She's Country - Live from Las Vegas, NV",Jason Aldean
2662,spotify:track:1I4TabMB1aL8lusohg4lGc,"Big Green Tractor - Live from Dallas, TX",Jason Aldean
2663,spotify:track:2ucNp2giMhx0CWGiZB1XEy,"My Kinda Party - Live from St. Louis, MO",Jason Aldean
2664,spotify:track:3faKgtOpzNh2oSn1rmCdW7,Fuck That Check Up (feat. Lil Uzi Vert),Meek Mill
2665,spotify:track:31mFLTknYO5HqTApVcLycN,Christmas All Year Long,Cody Johnson
2666,spotify:track:3K0xTsAqfQfayXwa1XUB8w,Pretty Paper,Cody Johnson
2667,spotify:track:5RMuRiyV5fVzQriQjGyIhp,I'll Be Home For Christmas,Cody Johnson
2668,spotify:track:0xBdmNWCAPIUpgrxUKG6uV,If We Make It Through December,Cody Johnson
2669,spotify:track:35onWkFskFZWql2iW521WC,Away In A Manger,Cody Johnson
2670,spotify:track:7ahkVfQThKmktPCs9nueIp,Hat Made Of Mistletoe,Cody Johnson
2671,spotify:track:1lRCW7htW00OUWdgkGMsx4,White Christmas,Cody Johnson
2672,spotify:track:4bdFUyVMbWhDqpW0qxX3R9,"Silent Night (feat. Clara Johnson, Brandi Johnson, and Cori Johnson)",Cody Johnson
2673,spotify:track:48vGPQMCpTYIZganCHaj8B,Feliz Navidad (feat. Kevin Fowler and Roger Creager),Cody Johnson
2674,spotify:track:52Q0ZV8Ab1mLN2GWGceeFx,Santa Claus Is Back In Town,Cody Johnson
2675,spotify:track:5E62Wdx50OFhjontAXXL83,Love and Learn,Brenda Lee
2676,spotify:track:3aik6TlmgU21zE9w375dxK,Be My Love Again,Brenda Lee
2677,spotify:track:2XXoM6ySr8YekRXmlKRw8E,Heading Home,Brenda Lee
2678,spotify:track:0p9SDOPCwY0BZsl1dVGaLL,Wee Wee Willies,Brenda Lee
2679,spotify:track:4rPYl3Ue4x8IxDkFddMyEs,Walkin' to New Orleans,Brenda Lee
2680,spotify:track:362nQoE13AkZKOfyyi51JB,Build a Big Fence,Brenda Lee
2681,spotify:track:1mztZ2rRWFBwZbLYwC7inn,Lover Come Back to Me,Brenda Lee
2682,spotify:track:5xBHTemSVetUHyLJghbBPn,Teach Me Tonight,Brenda Lee
2683,spotify:track:1TbJa0pU8nJRr2iUz6bjvs,You've Got Me Crying Again,Brenda Lee
2684,spotify:track:2b4EYflPfUdomXfNiXjud9,We Three (My Echo My Shadow and Me),Brenda Lee
2685,spotify:track:428Jb2QKvxTZ6kSxwOUwIj,(If I'm Dreaming) Just Let Me Dream,Brenda Lee
2686,spotify:track:3RQ0DDxvbbWgm4qrnNWl6M,Will You Love Me Tomorrow,Brenda Lee
2687,spotify:track:2S3XvVRh1gYbrv2almXbzW,When I Fall in Love,Brenda Lee
2688,spotify:track:6xXbnYB4ijATFzFyVjhhoL,Pretend,Brenda Lee
2689,spotify:track:4OTkPCAqMeRgQCAvAcfPYn,Bar Downtown,Jon Pardi
2690,spotify:track:4TT4e9GczkEUx1YDgJnsMk,Beer Light,Jon Pardi
2691,spotify:track:53Cjh66UymyrPvgyN2wo9i,Ain't Always The Cowboy - Western Version,Jon Pardi
2692,spotify:track:6vCGkDwZdkMWQRTjw4tP9Q,TrapXficante,Farruko
2693,spotify:track:3wKPZXhC7OfBShb9aaN5lz,Llégale,Farruko
2694,spotify:track:7FfpP3YZ6fOWMdxkIAtud9,Krippy Kush,Farruko
2695,spotify:track:3iR1bZS7eRbeJKbnZ0Pk1T,Explícale,Farruko
2696,spotify:track:2ymEFGrxK52FNMkZPxQFPh,No Confío (feat. Alexio La Bestia),Farruko
2697,spotify:track:5cVrS1jxLYpSmhn4axqnRR,Te Vas Conmigo,Farruko
2698,spotify:track:4KrT3gLmJtk8nysLqPI3FX,Le Falté el Respeto Al Dinero (feat. Arcángel),Farruko
2699,spotify:track:2qenlB1cD8e4y6n2vRvmIW,Amaneció,Farruko
2700,spotify:track:3VXsk4WiIf5a2JSix4jGtU,Chá Chá Chá (feat. Jacob Forever),Farruko
2701,spotify:track:6KyDlCJmYU7BsccK8ZTrNK,Para Acá,Farruko
2702,spotify:track:07NQGGzMuuzCzg9lTGIiu8,MP5 (feat. Ñengo Flow & Darell),Farruko
2703,spotify:track:1A0PCDp4rlvrcCjNYzcPoj,Spectrum,Farruko
2704,spotify:track:6ANAwMQcWtLmjtr6WH0VrP,Losing Control (feat. Fetty Wap),Farruko
2705,spotify:track:4BVCEWACnWM8BPSpwsD6CG,Llama Bebé,Farruko
2706,spotify:track:52JnQicpFULdhLnWdHyQD1,Oscuridad (feat. Anuel AA),Farruko
2707,spotify:track:2g6JrW1F8IRxq1VO1MCASb,Lunes-Viernes,Farruko
2708,spotify:track:0UaDF6ci1HWmo0s2jHjZU0,Suéltate Tú,Farruko
2709,spotify:track:6nqTGahONqp6GTr26LqXjE,Yeah Baby,Farruko
2710,spotify:track:7vdqZAHF5pVMULddTEa9fb,Kilo Kilo (feat. Químico Ultra Mega),Farruko
2711,spotify:track:4VA9Ij9IDj549vtBXYBDVZ,Me Cansé,Farruko
2712,spotify:track:752g22kc1OSv5Qb8ywwHYE,Mi Forma de Ser,Farruko
2713,spotify:track:424CeunXfmLn6GupRFoiwv,Don't Let Go,Farruko
2714,spotify:track:3x94HatBF3Uadt69tTXedR,Sometimes - Oliver Nelson Remix,NEIKED
2715,spotify:track:2j64QQM88qFmrK9pkWKfGQ,I'll Be Home For Christmas,Andy Williams
2716,spotify:track:41AE6zurCsefnpHNKJfztO,Up On the House-Top,Andy Williams
2717,spotify:track:6Nh18LPc6LPMfc9p6Gsoa0,Away In a Manger,Andy Williams
2718,spotify:track:64jywiAZhO1yUc6ySf224R,We Need a Little Christmas,Andy Williams
2719,spotify:track:6bk3x8ErrRrCLo7lOtOrNR,Angel Medley,Andy Williams
2720,spotify:track:6mu1e4X7IsrASrFINPw1Gx,The Christmas Song,Andy Williams
2721,spotify:track:6jAYHkx0cAPOc0UzAbPbLB,Jolly Old St. Nicholas,Andy Williams
2722,spotify:track:1xd8ktVQ0s2QVUm6fC0rOE,I Heard the Bells On Christmas Day,Andy Williams
2723,spotify:track:1mLOY3cJDRNU0yFcSQ2334,Silent Night,Andy Williams
2724,spotify:track:2qHHA5L0SLcJL0ojfWFdSk,Love Machine,Wham!
2725,spotify:track:3tGvnz9jGF4BS4TYHozVEL,A Ray of Sunshine - Instrumental Remix,Wham!
2726,spotify:track:55teLoqzgI0Wh9NjpSpWHA,Love Machine - Instrumental Remix,Wham!
2727,spotify:track:3TDtOOssVW9UkHqQPGbipA,Nothing Looks the Same In the Light,Wham!
2728,spotify:track:6ckcBjCm1ir9qxvxS3TL40,Come On!,Wham!
2729,spotify:track:25l7ozvEsaYKHTtT3JamkE,Nothing Looks the Same In the Light - Instrumental Remix,Wham!
2730,spotify:track:0W0Kj5gsgvCde6wbz2QZvw,Remember,Latto
2731,spotify:track:1yBCpMjlArVezKgk8BWbrE,Couch,Latto
2732,spotify:track:734eyoFAEQFqskgzsIMxaH,Real Princess,Latto
2733,spotify:track:565qbsI1iAbcNjTIhMhXaC,Bring It Over Here,Latto
2734,spotify:track:3yjkTwRf4YGHH8JwwRxeEY,Running (feat. Molly Brazy),Latto
2735,spotify:track:6ftxZSTIb9XBYROishWrDM,Moved On (feat. Lil' Key),Latto
2736,spotify:track:2Zn4IvzkIVLekMECKaTg5N,Minute,Latto
2737,spotify:track:3niVcxNUJtL3s6XZ98KRaq,Nobody,Latto
2738,spotify:track:2u0g3m6jkxjBhJ7wa0a3t4,1K,Latto
2739,spotify:track:42kvDB90VufzIMuNnKcpmN,Dope Boi (feat. 2-Crucial),Latto
2740,spotify:track:4kgUetoZjG8Dfew8w5shv3,On Me,Latto
2741,spotify:track:0Dt4g7S1MXMUWhHSF1Ip4v,Feelings (feat. Bandit Gang Marco),Latto
2742,spotify:track:5T05Ju5UfEgZcu6dpLRIPL,Hate You,Latto
2743,spotify:track:5p6Tfekd5j60OXAQp8ud9F,Back Up,Latto
2744,spotify:track:2FHAntZC3nXAgB1UwDdYmc,Want It All (feat. Silento),Latto
2745,spotify:track:5YzScLGqegxutWdA3hvQKL,Hold It Down,Latto
2746,spotify:track:2coKdozHhlqL6kaFBvt31W,The Christmas Song (Chestnuts Roasting on an Open Fire),Andy Williams
2747,spotify:track:2UjWa2hyXRcVb0YKTn3e2W,Amazing Grace,Andy Williams
2748,spotify:track:2Dn5HVGQQt7Asx2ZDzb206,My Sweet Lord,Andy Williams
2749,spotify:track:7Am66zxChu7cCVZmnMyEKm,Favorite Girl,Capella Grey
2750,spotify:track:5XIFbLsWQb1GSbORs9pbXC,Body!,Capella Grey
2751,spotify:track:48b4MQRxkpHoSZCg7gD4Ra,Boyz2us,Capella Grey
2752,spotify:track:4aJJjhzSsxQgTboQ53pxoZ,Breathe (Nfs),Capella Grey
2753,spotify:track:3QDZ6A1VsCz66hVwt5nXw6,Run the City,Capella Grey
2754,spotify:track:6PwvJ8Nxugt1osAClwhuxN,Slide in Peace,Capella Grey
2755,spotify:track:2AjRLRoXIwAg8Zq11i9KiA,Buzz Me In,Capella Grey
2756,spotify:track:2leVrmh52yPSRf5g9df15N,Here She Go,Capella Grey
2757,spotify:track:5KfbIXb2koF9brHeglouon,Soon Come,Capella Grey
2758,spotify:track:6LASv9FRhJP42DBZOtzfpM,As You Should,Capella Grey
2759,spotify:track:1ETRioAMBIy0qt2S41mbal,Together,Capella Grey
2760,spotify:track:2WEtB0oauQGUOGJnh25xUo,Word?,Capella Grey
2761,spotify:track:12QpziGnmJWVa0GQ6MFvoJ,Unappreciated,Capella Grey
2762,spotify:track:59BQMZsxd7ZZMnKB6hSYpj,BUM,Capella Grey
2763,spotify:track:0z7jflwkvdC8P3dOuNRgOk,Body - Live,Summer Walker
2764,spotify:track:0RPHFZSkkwciHP4SAheBag,Session 32 - Live,Summer Walker
2765,spotify:track:53yoWSL35oyjtGRf5Rtt8O,Come Thru (with Usher) - Live,Summer Walker
2766,spotify:track:6eObtIHpY29nUEeSDP0OPj,Playing Games - Live,Summer Walker
2767,spotify:track:1wuorLmcDE9uVlzy8MZYf1,Drunk Dialing - Acapella,Summer Walker
2768,spotify:track:1ssxrMl5lNPCC3h8gdqsIo,Playing Games - Acapella,Summer Walker
2769,spotify:track:12nNI0nswIOP5aPSyOcsUA,Tonight - Acapella,Summer Walker
2770,spotify:track:4QeLncwaTWi3LhGRkkGfoZ,Nobody Else - Acapella,Summer Walker
2771,spotify:track:4jMe21zkXSYZKcYvlQSygg,Body - Instrumental,Summer Walker
2772,spotify:track:0KbD4mO71zqY8Wz4rdqoT4,Come Thru - Instrumental,Summer Walker
2773,spotify:track:1zOF3TNInSNni4vjiHGxkY,Potential - Instrumental,Summer Walker
2774,spotify:track:0UGr07wZag68lmgcII5zG4,Playing Games - Instrumental,Summer Walker
2775,spotify:track:0QKtDICU5oN1HsyuWjQaZQ,Nobody Else - Instrumental,Summer Walker
2776,spotify:track:6525lv0enuleKW9oMeGbOh,Yesterday's Lovin,Bobby Helms
2777,spotify:track:4XjO69OJefnFzG9O5rtIWM,Tennessee Rock 'n' Roll,Bobby Helms
2778,spotify:track:5KlpLk5So5h4a2IuKIfRvW,Standing at the End of My World,Bobby Helms
2779,spotify:track:5erj647SYiDcIR8Zwi6tc9,It Gets Better,Swedish House Mafia
2780,spotify:track:41qlJgH9Vr4rUTOadZXcM5,Blue Tail Fly - 2021 Remastered Version,Burl Ives
2781,spotify:track:3arHBwgpwDm2VBT2gxl3tJ,A Little Bitty Tear - 2021 Remastered Version,Burl Ives
2782,spotify:track:3MZ6TfRdxarsz8y0tDOd5a,Mocking Bird Hill - 2021 Remastered Version,Burl Ives
2783,spotify:track:3e7QrqbWrc1sgvKIyKZldm,Aunt Rhody - 2021 Remastered Version,Burl Ives
2784,spotify:track:1ZlHufOyzSKPRlxd5M9Y1v,Big Rock Candy Mountain - 2021 Remastered Version,Burl Ives
2785,spotify:track:3b2bWg5VvFwZpv8XsJdFfr,A Nautical Yarn - 2021 Remastered Version,Burl Ives
2786,spotify:track:5JpU6qInLkFkpa2txUY0SQ,Buckeye Jim - 2021 Remastered Version,Burl Ives
2787,spotify:track:2JSS1aTvSwAJv42oYtCNFg,Botany Bay - 2021 Remastered Version,Burl Ives
2788,spotify:track:4d8WIg7KLRJ6YKfMEZMCbP,Brooklyn Bridge - 2021 Remastered Version,Burl Ives
2789,spotify:track:5MIpEsuM93UPNQFU0s0qak,Beulah Land - 2021 Remastered Version,Burl Ives
2790,spotify:track:4PyCUg2HDHoV1j44vBJ0L9,Busted - 2021 Remastered Version,Burl Ives
2791,spotify:track:0q8MFq7Uivu91k1t03c6M4,Empty Saddles - 2021 Remastered Version,Burl Ives
2792,spotify:track:18jvoTQRH34onBSFBAYF6C,Call Me Mr. In-Between - 2021 Remastered Version,Burl Ives
2793,spotify:track:3JGOqxn4e8ssbneLtRW35Y,Cowboy's Dream - 2021 Remastered Version,Burl Ives
2794,spotify:track:4TWwhfZeX4IpMkYk5GgHSg,Click Go the Shears - 2021 Remastered Version,Burl Ives
2795,spotify:track:6l2EVsgXfEA21IPhuw0VAh,Curry Road - 2021 Remastered Version,Burl Ives
2796,spotify:track:6wY3rKAtSyBHeJRdGy844P,Green Turtle - 2021 Remastered Version,Burl Ives
2797,spotify:track:3TceFIcuP7Xh04QLOwlbgB,Delia - 2021 Remastered Version,Burl Ives
2798,spotify:track:4Kjgem5zp4rzJJCx1BFUiC,Fairest Lord Jesus - 2021 Remastered Version,Burl Ives
2799,spotify:track:0bnJ8WDLWgnoJGenlLHNNL,Fooba Wooba John - 2021 Remastered Version,Burl Ives
2800,spotify:track:6Be4vNz9yLpDtcIhBNdVXD,Funny Way of Laughin' - 2021 Remastered Version,Burl Ives
2801,spotify:track:1QMlzjc5XQny0FEkiNYzjS,Cool Water - 2021 Remastered Version,Burl Ives
2802,spotify:track:0EiWDo5Fn5TEr797jj6PBh,Goober Peas - 2021 Remastered Version,Burl Ives
2803,spotify:track:4Z2p4EgArAlvBgJA6QtwFg,Holding Hands for Joe - 2021 Remastered Version,Burl Ives
2804,spotify:track:2XjPUWdw1kNtrAdAeVj3HC,Home on the Range - 2021 Remastered Version,Burl Ives
2805,spotify:track:5k2h0JDJLYApDHsDFoMIPY,How Do You Fall out of Love - 2021 Remastered Version,Burl Ives
2806,spotify:track:4LBld8adwYXwIPX52PG6L5,Mr. Rabbit - 2021 Remastered Version,Burl Ives
2807,spotify:track:4PxmWmfP7RcObwITYGoWyO,I Walk the Line - 2021 Remastered Version,Burl Ives
2808,spotify:track:4is6JvGMR0WmWQhgEv3Rm5,I'm Goin' Down the Road - 2021 Remastered Version,Burl Ives
2809,spotify:track:1znF0UZrwsAHuR4tXF5tRI,I'm the Boss - 2021 Remastered Version,Burl Ives
2810,spotify:track:5MKh2ZxG4ctzsQwJ08L1nw,In Foggy Old London - 2021 Remastered Version,Burl Ives
2811,spotify:track:6Rj2xwb7hVa1IJXFWHa7dT,Jingle Jangle Jingle - 2021 Remastered Version,Burl Ives
2812,spotify:track:63ezabFdP3FbV3K9XnRw8y,Killgrew's Soiree - 2021 Remastered Version,Burl Ives
2813,spotify:track:1NEdFb8oWtndw6fscXST33,Leaning on the Everlasting Arms - 2021 Remastered Version,Burl Ives
2814,spotify:track:2ccCu0URMMeJIX6K9xtvmd,"Lenora, Let Your Hair Hang Down - 2021 Remastered Version",Burl Ives
2815,spotify:track:4hoSTbexmgJ3sWQVZ9DJwd,I Ain't Comin' Home Tonight - 2021 Remastered Version,Burl Ives
2816,spotify:track:4CDKropFuHbg5xYBQnX9N3,Let the Lower Lights Be Burning - 2021 Remastered Version,Burl Ives
2817,spotify:track:4dp2ps1hGg2VDrZdbvvMgv,Mama Don't Want No Peas An' Rice An' Cocoanut Oil - 2021 Remastered Version,Burl Ives
2818,spotify:track:5HGPYiOrmGpo88bp1bU6Sh,Mary Ann Regrets - 2021 Remastered Version,Burl Ives
2819,spotify:track:7AgdDma2aToie12dShyJjF,Mexicali Rose - 2021 Remastered Version,Burl Ives
2820,spotify:track:3JthY1r2yZbyTH2UrJgww5,Mother Gosse Songs - 2021 Remastered Version,Burl Ives
2821,spotify:track:7agXc56P1GDYBrl0oy7MhA,Mother Wouldn't Do That - 2021 Remastered Version,Burl Ives
2822,spotify:track:2URD1nwS6Q50C4OdZlIuCz,Mr. Froggie Went A-Coutin' - 2021 Remastered Version,Burl Ives
2823,spotify:track:1Bf8E3CtYFFT1MZ6U42GVo,My Adobe Hacienda - 2021 Remastered Version,Burl Ives
2824,spotify:track:71tVxtpZOdYkG4RefVsOLM,My Good Old Man - 2021 Remastered Version,Burl Ives
2825,spotify:track:0pFvO2H2pmEg3MNYEv0htA,Big Rock Candy Mountain,Burl Ives
2826,spotify:track:5LwuGgsrH9kfUB01F5hRPE,Buggy Ride,Burl Ives
2827,spotify:track:1wX6oT5uw4wMlhkoNew9L1,John Henry,Burl Ives
2828,spotify:track:3l3mGAn7Ur5Z1CGx3Jtv9c,Funny Way of Laughing,Burl Ives
2829,spotify:track:7jhDHWVLzMMePPuICAryxt,Bow Down,Burl Ives
2830,spotify:track:3t64OVyL1JpRw2jEwCT8WH,Old Front Porch,Burl Ives
2831,spotify:track:5pK0D4yhmSBsE7QEANDsHw,Goober Peas,Burl Ives
2832,spotify:track:3JGGwd6KRO7zzl0h6Ho4Hr,A Little Bitty Tear Let Me Down,Burl Ives
2833,spotify:track:4JtV0kclr2EiMqYqWRo7jZ,"Green, Green Acres of Home",Burl Ives
2834,spotify:track:20QkDLurq30f67rW3MlYvQ,Jimmie Crack Corn,Burl Ives
2835,spotify:track:6wD1FUZgUk1f6UVhfAQuTM,Flora-Bama - Live,Kenny Chesney
2836,spotify:track:1ZEAI3d2SmZlbFxtu5YLWP,Summertime - Live,Kenny Chesney
2837,spotify:track:7JKwboSAWRHJI5U1XGTqS3,Big Star (with Taylor Swift) - Live,Kenny Chesney
2838,spotify:track:0qzYT1K8c39pM3EqOsRWLn,Boston - Live,Kenny Chesney
2839,spotify:track:5LYPcvkDV0euORWfaRzFoJ,When I See This Bar (with Eric Church) - Live,Kenny Chesney
2840,spotify:track:5t8UTyE6j6CHeCYinFa2tl,"No Shoes, No Shirt, No Problems - Live",Kenny Chesney
2841,spotify:track:7KKhDiVlL86jYC3FVLoe54,Anything but Mine - Live,Kenny Chesney
2842,spotify:track:0ftYn6m8LU4JOgLu9GkcTe,Down the Road (with Mac McAnally) - Live,Kenny Chesney
2843,spotify:track:4DVbthLuleyZjNac9UxY7I,Guitars and Tiki Bars - Live,Kenny Chesney
2844,spotify:track:4HvTV32Xu7PIQhiEqcVFii,Hemingway's Whiskey - Live,Kenny Chesney
2845,spotify:track:1ffsISFmdQM8WERaHQvMMk,Everybody Wants to Go to Heaven (with Zac Brown Band) - Live,Kenny Chesney
2846,spotify:track:4uEWFTzAQRuCroErj4NMiS,I'm Alive - Live,Kenny Chesney
2847,spotify:track:3ZMRJBNpfXaZTE5vHWAcR9,Save It for a Rainy Day (with Old Dominion) - Live,Kenny Chesney
2848,spotify:track:0T6u8fQtxqbLVTIAJYZpF2,Pirate Flag - Live,Kenny Chesney
2849,spotify:track:3u1SWj9rUNMCwxacrk8UVK,Somewhere with You - Live,Kenny Chesney
2850,spotify:track:30hwGPq5dbDoB87glPiqtV,I Go Back - Live,Kenny Chesney
2851,spotify:track:608KuWG6xHDaAST6cAXk5x,One Step Up - Live,Kenny Chesney
2852,spotify:track:45kAQOK8mo7Z7wlqrwTHGH,American Kids - Live,Kenny Chesney
2853,spotify:track:42J7EbIglcJtzqeMSHD16P,You and Tequila (with Grace Potter) - Live,Kenny Chesney
2854,spotify:track:2CxZStik5OIxp6uJ7iqOTY,Young - Live,Kenny Chesney
2855,spotify:track:6t3Mq1tkcntOBcHRL3ar4n,There Goes My Life - Live,Kenny Chesney
2856,spotify:track:7qUcFV6nvxlhseJhR3IjNp,Out Last Night - Live,Kenny Chesney
2857,spotify:track:3oKY5smJilXhPZ3ewVanYI,Dust on the Bottle (with David Lee Murphy) - Live,Kenny Chesney
2858,spotify:track:72uzSIyvTEeri0hqxlzGEo,Coastal - Live,Kenny Chesney
2859,spotify:track:5sQTxHmlzeygAiW1dmc44Q,The Boys of Fall - Live,Kenny Chesney
2860,spotify:track:4zNS245NClh6ZpBJrJUhXh,Noise - Live,Kenny Chesney
2861,spotify:track:6cFQubRCjxzUrUa8EddY4c,Old Blue Chair - Live,Kenny Chesney
2862,spotify:track:6Am0cdg7Ep8kT4VXe92WKO,Medley: The Joker / Three Little Birds (with Dave Matthews) - Live,Kenny Chesney
2863,spotify:track:16pzorKToMkVl9OGgPgLT3,Happy on the Hey Now (A Song for Kristi) - Live,Kenny Chesney
2864,spotify:track:5T9zGO6tCVByBZvROZ4jYY,What's Life,Cordae
2865,spotify:track:54BiKpYTJrgdbJOg3azyc6,Running Blind,Lucky Daye
2866,spotify:track:4ancFlfxRFLLzf0OT8vveV,Feeling Good,Chlöe
2867,spotify:track:5nSZ315pPRXTRQPTcbbpTG,To Be a Black Girl,Yara Shahidi
2868,spotify:track:4TwSrOFDoosXjWRA6dgnss,Sun Kissed Child,Kamasi Washington
2869,spotify:track:61Emqg95O9zo1GNOcyxq4Y,For Tonight,Giveon
2870,spotify:track:4RAuM2qWLBDrNtzfz3bBKs,dtf,CKay
2871,spotify:track:2Xr1dTzJee307rmrkt8c0g,love nwantiti (ah ah ah),CKay
