web-scraper-order;web-scraper-start-url;link;link-href
1639224682-415;"https://www.coursera.org/search?query=free&page=20&index=prod_all_launched_products_term_optimization&topic=Business&topic=Physical%20Science%20and%20Engineering&topic=Computer%20Science&topic=Math%20and%20Logic&topic=Data%20Science&allLanguages=English&allLanguages=Spanish""";"Transmission electron microscopy for materials scienceÉcole Polytechnique Fédérale de LausanneCourseFilled StarFilled StarFilled StarFilled StarHalf Filled StarRated 4.6 out of five stars. 89 reviews4.6(89)9.8k studentsIntermediate LevelIntermediate""";https://www.coursera.org/learn/microscopy
1639224702-483;"https://www.coursera.org/search?query=free&page=13&index=prod_all_launched_products_term_optimization&topic=Business&topic=Physical%20Science%20and%20Engineering&topic=Computer%20Science&topic=Math%20and%20Logic&topic=Data%20Science&allLanguages=English&allLanguages=Spanish""";"Fundamentals of Digital Image and Video ProcessingNorthwestern UniversityCourseFilled StarFilled StarFilled StarFilled StarHalf Filled StarRated 4.6 out of five stars. 1521 reviews4.6(1,521)110k studentsMixed LevelMixed""";https://www.coursera.org/learn/digital
1639224596-114;"https://www.coursera.org/search?query=free&page=50&index=prod_all_launched_products_term_optimization&topic=Business&topic=Physical%20Science%20and%20Engineering&topic=Computer%20Science&topic=Math%20and%20Logic&topic=Data%20Science&allLanguages=English&allLanguages=Spanish""";"Understanding China, 1700-2000: A Data Analytic Approach, Part 1The Hong Kong University of Science and TechnologyCourseFilled StarFilled StarFilled StarFilled StarHalf Filled StarRated 4.6 out of five stars. 108 reviews4.6(108)8.2k studentsMixed LevelMixed""";https://www.coursera.org/learn/understanding-china-history-part-1
1639224642-277;"https://www.coursera.org/search?query=free&page=34&index=prod_all_launched_products_term_optimization&topic=Business&topic=Physical%20Science%20and%20Engineering&topic=Computer%20Science&topic=Math%20and%20Logic&topic=Data%20Science&allLanguages=English&allLanguages=Spanish""";"Mechanics: Motion, Forces, Energy and Gravity, from Particles to PlanetsUNSW Sydney (The University of New South Wales)CourseFilled StarFilled StarFilled StarFilled StarHalf Filled StarRated 4.7 out of five stars. 849 reviews4.7(849)49k studentsBeginner LevelBeginner""";https://www.coursera.org/learn/mechanics-particles-planets
1639224640-265;"https://www.coursera.org/search?query=free&page=35&index=prod_all_launched_products_term_optimization&topic=Business&topic=Physical%20Science%20and%20Engineering&topic=Computer%20Science&topic=Math%20and%20Logic&topic=Data%20Science&allLanguages=English&allLanguages=Spanish""";"Act on Climate: Steps to Individual, Community, and Political ActionUniversity of MichiganCourseFilled StarFilled StarFilled StarFilled StarFilled StarRated 4.8 out of five stars. 113 reviews4.8(113)12k studentsBeginner LevelBeginner""";https://www.coursera.org/learn/act-on-climate
1639224581-68;"https://www.coursera.org/search?query=free&page=55&index=prod_all_launched_products_term_optimization&topic=Business&topic=Physical%20Science%20and%20Engineering&topic=Computer%20Science&topic=Math%20and%20Logic&topic=Data%20Science&allLanguages=English&allLanguages=Spanish""";"Equilibrio, ¿por qué se caen las cosas?Pontificia Universidad Católica de ChileCourseFilled StarFilled StarFilled StarFilled StarHalf Filled StarRated 4.5 out of five stars. 26 reviews4.5(26)6.9k studentsBeginner LevelBeginner""";https://www.coursera.org/learn/equilibrio
1639224619-196;"https://www.coursera.org/search?query=free&page=42&index=prod_all_launched_products_term_optimization&topic=Business&topic=Physical%20Science%20and%20Engineering&topic=Computer%20Science&topic=Math%20and%20Logic&topic=Data%20Science&allLanguages=English&allLanguages=Spanish""";"Linear Circuits 2: AC AnalysisGeorgia Institute of TechnologyCourseFilled StarFilled StarFilled StarFilled StarHalf Filled StarRated 4.7 out of five stars. 659 reviews4.7(659)23k studentsIntermediate LevelIntermediate""";https://www.coursera.org/learn/linear-circuits-ac-analysis
1639224596-118;"https://www.coursera.org/search?query=free&page=50&index=prod_all_launched_products_term_optimization&topic=Business&topic=Physical%20Science%20and%20Engineering&topic=Computer%20Science&topic=Math%20and%20Logic&topic=Data%20Science&allLanguages=English&allLanguages=Spanish""";"Como influenciar pessoasUniversity of MichiganCourseMixed LevelMixed""";https://www.coursera.org/learn/influencing-people-pt
1639224587-87;"https://www.coursera.org/search?query=free&page=53&index=prod_all_launched_products_term_optimization&topic=Business&topic=Physical%20Science%20and%20Engineering&topic=Computer%20Science&topic=Math%20and%20Logic&topic=Data%20Science&allLanguages=English&allLanguages=Spanish""";"Employment LawMoscow State Institute of International Relations (MGIMO) / МГИМО (Московский государственный институт международных отношений МИД России)CourseFilled StarFilled StarFilled StarFilled StarFilled StarRated 4.8 out of five stars. 19 reviews4.8(19)Mixed LevelMixed""";https://www.coursera.org/learn/employment-
1639224572-38;"https://www.coursera.org/search?query=free&page=58&index=prod_all_launched_products_term_optimization&topic=Business&topic=Physical%20Science%20and%20Engineering&topic=Computer%20Science&topic=Math%20and%20Logic&topic=Data%20Science&allLanguages=English&allLanguages=Spanish""";"برمجة Java: المصفوفات، والقوائم، والبيانات المصنفةDuke UniversityCourseBeginner LevelBeginner""";https://www.coursera.org/learn/java-programming-arrays-lists-data-ar
1639224619-199;"https://www.coursera.org/search?query=free&page=42&index=prod_all_launched_products_term_optimization&topic=Business&topic=Physical%20Science%20and%20Engineering&topic=Computer%20Science&topic=Math%20and%20Logic&topic=Data%20Science&allLanguages=English&allLanguages=Spanish""";"Fundamentals of Materials ScienceShanghai Jiao Tong UniversityCourseFilled StarFilled StarFilled StarFilled StarHalf Filled StarRated 4.7 out of five stars. 32 reviews4.7(32)2.5k studentsIntermediate LevelIntermediate""";https://www.coursera.org/learn/fundamentals-of-materials-science
1639224668-367;"https://www.coursera.org/search?query=free&page=25&index=prod_all_launched_products_term_optimization&topic=Business&topic=Physical%20Science%20and%20Engineering&topic=Computer%20Science&topic=Math%20and%20Logic&topic=Data%20Science&allLanguages=English&allLanguages=Spanish""";"Introduction to Architecting Smart IoT DevicesEIT Digital CourseFilled StarFilled StarFilled StarFilled StarStarRated 4 out of five stars. 190 reviews4(190)19k studentsBeginner LevelBeginner""";https://www.coursera.org/learn/iot-devices
1639224723-554;"https://www.coursera.org/search?query=free&page=6&index=prod_all_launched_products_term_optimization&topic=Business&topic=Physical%20Science%20and%20Engineering&topic=Computer%20Science&topic=Math%20and%20Logic&topic=Data%20Science&allLanguages=English&allLanguages=Spanish""";"Innovation Through Design: Think, Make, Break, RepeatThe University of SydneyCourseFilled StarFilled StarFilled StarFilled StarFilled StarRated 4.8 out of five stars. 965 reviews4.8(965)58k studentsBeginner LevelBeginner""";https://www.coursera.org/learn/innovation-through-design
1639224581-63;"https://www.coursera.org/search?query=free&page=55&index=prod_all_launched_products_term_optimization&topic=Business&topic=Physical%20Science%20and%20Engineering&topic=Computer%20Science&topic=Math%20and%20Logic&topic=Data%20Science&allLanguages=English&allLanguages=Spanish""";"Check Point Jump Start: SMB Network SecurityCheck Point Software Technologies Ltd.CourseIntermediate LevelIntermediate""";https://www.coursera.org/learn/check-point-jump-start-smb-network-security
1639224619-193;"https://www.coursera.org/search?query=free&page=42&index=prod_all_launched_products_term_optimization&topic=Business&topic=Physical%20Science%20and%20Engineering&topic=Computer%20Science&topic=Math%20and%20Logic&topic=Data%20Science&allLanguages=English&allLanguages=Spanish""";"Fundamentals of Negotiation, with Goldman Sachs 10,000 WomenGoldman SachsCourseFilled StarFilled StarFilled StarFilled StarHalf Filled StarRated 4.6 out of five stars. 254 reviews4.6(254)12k studentsMixed LevelMixed""";https://www.coursera.org/learn/10k-women-10
1639224645-287;"https://www.coursera.org/search?query=free&page=33&index=prod_all_launched_products_term_optimization&topic=Business&topic=Physical%20Science%20and%20Engineering&topic=Computer%20Science&topic=Math%20and%20Logic&topic=Data%20Science&allLanguages=English&allLanguages=Spanish""";"Power and Sample Size for Multilevel and Longitudinal Study DesignsUniversity of FloridaCourseFilled StarFilled StarFilled StarFilled StarHalf Filled StarRated 4.4 out of five stars. 23 reviews4.4(23)3.9k studentsIntermediate LevelIntermediate""";https://www.coursera.org/learn/power-sample-size
1639224711-510;"https://www.coursera.org/search?query=free&page=10&index=prod_all_launched_products_term_optimization&topic=Business&topic=Physical%20Science%20and%20Engineering&topic=Computer%20Science&topic=Math%20and%20Logic&topic=Data%20Science&allLanguages=English&allLanguages=Spanish""";"Finanzas personalesUniversidad Nacional Autónoma de MéxicoCourseFilled StarFilled StarFilled StarFilled StarFilled StarRated 4.8 out of five stars. 7160 reviews4.8(7,160)450k studentsMixed LevelMixed""";https://www.coursera.org/learn/finanzas-personales
1639224671-379;"https://www.coursera.org/search?query=free&page=24&index=prod_all_launched_products_term_optimization&topic=Business&topic=Physical%20Science%20and%20Engineering&topic=Computer%20Science&topic=Math%20and%20Logic&topic=Data%20Science&allLanguages=English&allLanguages=Spanish""";"AI, Business & the Future of WorkLund UniversityCourseFilled StarFilled StarFilled StarFilled StarHalf Filled StarRated 4.5 out of five stars. 8 reviews4.5(8)Beginner LevelBeginner""";https://www.coursera.org/learn/ai-business-future-of-work
1639224627-220;"https://www.coursera.org/search?query=free&page=39&index=prod_all_launched_products_term_optimization&topic=Business&topic=Physical%20Science%20and%20Engineering&topic=Computer%20Science&topic=Math%20and%20Logic&topic=Data%20Science&allLanguages=English&allLanguages=Spanish""";"UiPath Orchestrator and Capstone ProjectsUiPathCourseBeginner LevelBeginner""";https://www.coursera.org/learn/uipath-orchestrator-and-capstone-projects
1639224705-492;"https://www.coursera.org/search?query=free&page=12&index=prod_all_launched_products_term_optimization&topic=Business&topic=Physical%20Science%20and%20Engineering&topic=Computer%20Science&topic=Math%20and%20Logic&topic=Data%20Science&allLanguages=English&allLanguages=Spanish""";"Ecosystem Services: a Method for Sustainable DevelopmentUniversity of GenevaCourseFilled StarFilled StarFilled StarFilled StarHalf Filled StarRated 4.7 out of five stars. 511 reviews4.7(511)29k studentsIntermediate LevelIntermediate""";https://www.coursera.org/learn/ecosystem-services
1639224601-131;"https://www.coursera.org/search?query=free&page=48&index=prod_all_launched_products_term_optimization&topic=Business&topic=Physical%20Science%20and%20Engineering&topic=Computer%20Science&topic=Math%20and%20Logic&topic=Data%20Science&allLanguages=English&allLanguages=Spanish""";"Habilidades de Excel para negócios: FundamentosMacquarie UniversityCourseFilled StarFilled StarFilled StarFilled StarFilled StarRated 4.9 out of five stars. 18 reviews4.9(18)Beginner LevelBeginner""";https://www.coursera.org/learn/excel-essentials-pt
1639224613-174;"https://www.coursera.org/search?query=free&page=44&index=prod_all_launched_products_term_optimization&topic=Business&topic=Physical%20Science%20and%20Engineering&topic=Computer%20Science&topic=Math%20and%20Logic&topic=Data%20Science&allLanguages=English&allLanguages=Spanish""";"Conceptos y Herramientas para la Física UniversitariaTecnológico de MonterreyCourseFilled StarFilled StarFilled StarFilled StarHalf Filled StarRated 4.6 out of five stars. 393 reviews4.6(393)37k studentsMixed LevelMixed""";https://www.coursera.org/learn/fisica-universitaria
1639224645-285;"https://www.coursera.org/search?query=free&page=33&index=prod_all_launched_products_term_optimization&topic=Business&topic=Physical%20Science%20and%20Engineering&topic=Computer%20Science&topic=Math%20and%20Logic&topic=Data%20Science&allLanguages=English&allLanguages=Spanish""";"Causal InferenceColumbia UniversityCourseFilled StarFilled StarFilled StarHalf Filled StarStarRated 3.4 out of five stars. 57 reviews3.4(57)12k studentsAdvanced LevelAdvanced""";https://www.coursera.org/learn/causal-inference
1639224731-588;"https://www.coursera.org/search?query=free&page=3&index=prod_all_launched_products_term_optimization&topic=Business&topic=Physical%20Science%20and%20Engineering&topic=Computer%20Science&topic=Math%20and%20Logic&topic=Data%20Science&allLanguages=English&allLanguages=Spanish""";"Astronomy: Exploring Time and SpaceUniversity of ArizonaCourseFilled StarFilled StarFilled StarFilled StarFilled StarRated 4.8 out of five stars. 3056 reviews4.8(3,056)180k studentsBeginner LevelBeginner""";https://www.coursera.org/learn/astro
1639224601-133;"https://www.coursera.org/search?query=free&page=48&index=prod_all_launched_products_term_optimization&topic=Business&topic=Physical%20Science%20and%20Engineering&topic=Computer%20Science&topic=Math%20and%20Logic&topic=Data%20Science&allLanguages=English&allLanguages=Spanish""";"Física: Dimensión y MovimientoTecnológico de MonterreyCourseFilled StarFilled StarFilled StarFilled StarHalf Filled StarRated 4.6 out of five stars. 167 reviews4.6(167)13k studentsMixed LevelMixed""";https://www.coursera.org/learn/fisica-dimension-movimiento
